1630698702290569216,0.01455,-0.00103,0.00050,0.99997,0.00585,-0.00575,0.00034,-0.03037,-0.00128,0.01843,0.00193,-0.00611,0.16383,0.00000,0.00000,0.00000,
1630698702357239040,0.01953,0.00022,-0.00828,0.99989,0.00581,-0.01396,0.00008,-0.05959,0.00972,-0.00604,0.00195,-0.00624,0.16362,0.00000,0.00000,0.00000,
1630698702423907584,-0.00293,-0.00073,0.01338,0.99997,0.00783,-0.00098,0.00112,-0.00201,-0.00142,-0.02120,0.00196,-0.00610,0.16360,0.00000,0.00000,0.00000,
1630698702490577152,-0.00343,-0.00040,0.01403,0.99997,0.00771,-0.00114,0.00111,-0.00089,0.00373,-0.01837,0.00194,-0.00618,0.16361,0.00000,0.00000,0.00000,
1630698702557245440,-0.00356,-0.00016,0.01398,0.99997,0.00767,-0.00137,0.00108,-0.00005,-0.00106,-0.01804,0.00192,-0.00613,0.16358,0.00000,0.00000,0.00000,
1630698702623915264,-0.00350,-0.00036,0.01387,0.99997,0.00765,-0.00178,0.00109,0.00090,0.00190,-0.01919,0.00181,-0.00622,0.16377,0.00000,0.00000,0.00000,
1630698702690583808,-0.00367,-0.00018,0.01396,0.99997,0.00757,-0.00212,0.00111,0.00075,0.00010,-0.01821,0.00179,-0.00639,0.16348,0.00000,0.00000,0.00000,
1630698702757253120,-0.00357,0.00000,0.01322,0.99997,0.00764,-0.00262,0.00104,0.00307,0.00057,-0.01735,0.00164,-0.00636,0.16334,0.00000,0.00000,0.00000,
1630698702823922688,-0.00358,0.00009,0.01305,0.99997,0.00759,-0.00329,0.00106,0.00283,0.00070,-0.01718,0.00157,-0.00645,0.16342,0.00000,0.00000,0.00000,
1630698702890591232,-0.00372,0.00004,0.01310,0.99996,0.00762,-0.00400,0.00106,0.00357,0.00006,-0.01653,0.00156,-0.00642,0.16341,0.00000,0.00000,0.00000,
1630698702957260544,-0.00386,0.00005,0.01316,0.99996,0.00764,-0.00479,0.00108,0.00302,0.00097,-0.01617,0.00158,-0.00644,0.16340,0.00000,0.00000,0.00000,
