1637683123913211392,-0.22647,-0.00019,-0.07618,0.99980,-0.00125,-0.02014,-0.00001,-0.00001,0.00066,0.00068,
1637683123979883776,-0.22648,-0.00021,-0.07616,0.99980,-0.00122,-0.02015,-0.00001,-0.00005,-0.00063,0.00061,
1637683124046555392,-0.22643,-0.00020,-0.07627,0.99980,-0.00124,-0.02019,-0.00003,-0.00014,0.00014,0.00085,
1637683124113227776,-0.22646,-0.00020,-0.07624,0.99980,-0.00126,-0.02018,-0.00003,-0.00044,-0.00041,0.00128,
1637683124179899136,-0.22648,-0.00021,-0.07625,0.99980,-0.00122,-0.02018,-0.00002,-0.00034,-0.00012,0.00042,
1637683124246571776,-0.22650,-0.00022,-0.07627,0.99980,-0.00122,-0.02018,-0.00002,-0.00076,-0.00040,0.00094,
1637683124313243136,-0.22651,-0.00022,-0.07628,0.99980,-0.00124,-0.02019,-0.00003,-0.00101,-0.00033,0.00135,
1637683124379915520,-0.22650,-0.00022,-0.07629,0.99980,-0.00122,-0.02018,-0.00003,-0.00083,0.00056,0.00060,
1637683124446586368,-0.22649,-0.00021,-0.07629,0.99980,-0.00121,-0.02018,-0.00004,-0.00116,-0.00005,0.00128,
1637683124513256192,-0.22649,-0.00020,-0.07628,0.99980,-0.00122,-0.02017,-0.00004,-0.00103,0.00112,0.00133,
1637683124579926784,-0.22649,-0.00016,-0.07624,0.99980,-0.00124,-0.02014,-0.00006,-0.00071,-0.00063,0.00104,
1637683124646596352,-0.22650,-0.00017,-0.07623,0.99980,-0.00123,-0.02013,-0.00005,-0.00096,0.00048,0.00115,
1637683124713266944,-0.22649,-0.00017,-0.07625,0.99980,-0.00122,-0.02014,-0.00005,-0.00084,0.00004,0.00103,
1637683124779936512,-0.22648,-0.00017,-0.07625,0.99980,-0.00123,-0.02013,-0.00005,-0.00040,-0.00036,0.00016,
1637683124846606848,-0.22650,-0.00014,-0.07624,0.99980,-0.00123,-0.02013,-0.00008,-0.00029,0.00090,-0.00021,
1637683124913276672,-0.22651,-0.00012,-0.07623,0.99980,-0.00123,-0.02013,-0.00008,-0.00005,-0.00002,-0.00017,
1637683124979947008,-0.22651,-0.00012,-0.07623,0.99980,-0.00122,-0.02013,-0.00008,-0.00015,0.00061,0.00005,
1637683125046616576,-0.22652,-0.00008,-0.07623,0.99980,-0.00126,-0.02014,-0.00009,-0.00019,0.00100,0.00024,
1637683125113286912,-0.22652,-0.00011,-0.07618,0.99980,-0.00123,-0.02010,-0.00008,0.00013,0.00110,0.00067,
1637683125179956224,-0.22654,-0.00002,-0.07628,0.99980,-0.00111,-0.02002,-0.00007,-0.02246,0.02496,0.06363,
1637683125246626560,-0.22662,0.00018,-0.07326,0.99982,0.00296,-0.01890,-0.00012,-0.00325,0.00553,0.06560,
1637683125313296128,-0.22775,0.00128,-0.07295,0.99976,0.00074,-0.02159,0.00237,-0.03873,0.00645,0.03451,
1637683125379966208,-0.23004,0.00193,-0.07095,0.99982,-0.00004,-0.01854,0.00401,-0.04454,0.03621,0.01141,
1637683125446637312,-0.23429,0.00428,-0.07075,0.99981,-0.00240,-0.01895,0.00433,-0.01854,0.04752,-0.06427,
1637683125513309696,-0.23599,0.00506,-0.06566,0.99976,-0.00450,-0.01953,0.00938,-0.01824,0.02624,-0.01975,
1637683125579980800,-0.23573,0.00545,-0.06009,0.99971,-0.00500,-0.01981,0.01298,-0.00294,0.01307,0.04558,
1637683125646653184,-0.23575,0.00443,-0.05808,0.99971,-0.00478,-0.01961,0.01301,0.00729,-0.01988,0.00825,
1637683125713324288,-0.23593,0.00288,-0.05770,0.99977,-0.00431,-0.01781,0.01123,0.00757,0.01713,-0.02554,
1637683125779996416,-0.23629,0.00173,-0.05272,0.99982,-0.00484,-0.01548,0.00977,-0.00107,0.02633,0.09229,
1637683125846668544,-0.23629,0.00026,-0.04802,0.99989,0.00253,-0.01325,0.00584,0.01154,-0.05244,0.06454,
1637683125913339648,-0.23530,0.00077,-0.04976,0.99991,0.00208,-0.01329,0.00296,0.01706,-0.01803,-0.03078,
1637683125980011776,-0.23611,0.00275,-0.05033,0.99992,0.00551,-0.01085,-0.00180,-0.01755,-0.05181,0.04589,
1637683126046682880,-0.23652,0.00299,-0.05156,0.99989,0.00635,-0.01282,-0.00443,0.03518,0.01213,-0.14664,
1637683126113355008,-0.23630,0.00663,-0.05320,0.99986,0.00468,-0.01564,-0.00373,-0.01454,0.03649,0.02206,
1637683126180026112,-0.23626,0.00633,-0.05152,0.99990,0.00218,-0.01381,0.00229,0.02417,0.04163,-0.06536,
1637683126246697984,-0.23628,0.00621,-0.05284,0.99989,-0.00082,-0.01233,0.00778,-0.01818,0.06641,0.01565,
1637683126313369088,-0.23600,0.00533,-0.05196,0.99989,-0.00103,-0.01150,0.00975,-0.01247,0.04090,0.01253,
1637683126380041472,-0.23655,0.00544,-0.04887,0.99994,-0.00347,-0.00780,0.00730,-0.04043,0.06674,0.12292,
1637683126446710784,-0.23735,0.00517,-0.04549,0.99999,-0.00348,-0.00057,0.00344,0.00649,0.01906,-0.02914,
1637683126513381120,-0.23759,0.00431,-0.03709,0.99994,-0.00358,0.00980,-0.00310,-0.00095,0.01869,0.01773,
1637683126580050944,-0.23837,0.00392,-0.03645,0.99983,-0.00659,0.01503,-0.00808,-0.00272,-0.01402,-0.03003,
1637683126646721280,-0.23895,0.00491,-0.03075,0.99967,-0.00637,0.02132,-0.01259,-0.00211,0.09653,-0.00073,
1637683126713390848,-0.23729,0.00768,-0.03170,0.99946,-0.01950,0.02075,-0.01656,0.10320,-0.00281,-0.12929,
1637683126780061440,-0.22712,0.01164,-0.03342,0.99929,-0.02564,0.02285,-0.01532,0.19191,-0.00703,0.05039,
1637683126846731008,-0.21323,0.01489,-0.03400,0.99853,-0.03688,0.03915,-0.00609,0.23318,0.07387,-0.04002,
1637683126913401344,-0.19491,0.01887,-0.04044,0.99774,-0.04699,0.04788,0.00366,0.30249,0.18417,-0.15942,
1637683126980070656,-0.17219,0.02586,-0.04566,0.99693,-0.05207,0.05765,0.00986,0.37746,0.20281,-0.17905,
1637683127046740992,-0.14483,0.03605,-0.04969,0.99659,-0.05777,0.05822,0.00892,0.40336,0.14188,0.08966,
1637683127113411328,-0.12067,0.04068,-0.04482,0.99642,-0.05603,0.06317,0.00370,0.29455,0.11915,0.07093,
1637683127180080640,-0.09960,0.04271,-0.04434,0.99662,-0.06109,0.05488,-0.00356,0.26736,0.05679,0.14953,
1637683127246750720,-0.08304,0.04719,-0.04796,0.99678,-0.05769,0.05382,-0.01426,0.23230,0.01974,0.13690,
1637683127313420032,-0.06804,0.04578,-0.05274,0.99683,-0.05619,0.05165,-0.02260,0.28643,-0.08333,-0.30473,
1637683127380090112,-0.05378,0.05039,-0.04216,0.99623,-0.05613,0.06187,-0.02358,0.24341,-0.08696,0.06937,
1637683127446761216,-0.03448,0.05288,-0.04717,0.99745,-0.04172,0.05516,-0.01784,0.25342,-0.06363,0.09502,
1637683127513433344,-0.01792,0.04969,-0.05093,0.99806,-0.03599,0.04985,-0.01023,0.25052,-0.01353,0.04297,
1637683127580104192,-0.00289,0.05279,-0.05606,0.99851,-0.03173,0.04433,-0.00232,0.24398,0.05153,0.05975,
1637683127646776064,0.01688,0.05119,-0.05365,0.99863,-0.02973,0.04310,0.00011,0.30010,0.08272,-0.05182,
1637683127713446912,0.03950,0.04895,-0.05113,0.99922,-0.02621,0.02920,-0.00408,0.30692,0.03840,-0.02548,
1637683127780118784,0.04490,0.06184,-0.04769,0.99883,-0.03802,0.02744,-0.01211,0.25130,0.09730,0.05286,
1637683127846789632,0.06367,0.06928,-0.04879,0.99855,-0.03933,0.02547,-0.02639,0.23974,0.04852,-0.01664,
1637683127913461504,0.07935,0.06987,-0.04676,0.99821,-0.04293,0.02552,-0.03305,0.26156,-0.01094,-0.06801,
1637683127980132352,0.08403,0.06911,-0.05119,0.99818,-0.04265,0.02792,-0.03221,0.24035,-0.06092,-0.05601,
1637683128046804480,0.10288,0.06206,-0.05469,0.99868,-0.03677,0.02649,-0.02413,0.22454,-0.05971,-0.01825,
1637683128113475328,0.12579,0.05971,-0.05819,0.99896,-0.03430,0.02611,-0.01465,0.23567,-0.00646,-0.03000,
1637683128180147200,0.15093,0.05921,-0.06115,0.99914,-0.03085,0.02659,-0.00726,0.24372,0.06355,0.01642,
1637683128246818048,0.17126,0.06071,-0.06400,0.99932,-0.02845,0.02260,-0.00550,0.27258,0.00280,0.08866,
1637683128313489920,0.18800,0.06387,-0.06201,0.99944,-0.02500,0.01847,-0.01202,0.26223,0.03759,0.11571,
1637683128380161024,0.20755,0.06450,-0.05939,0.99922,-0.03152,0.01697,-0.01639,0.26212,0.05077,-0.01457,
1637683128446834432,0.22571,0.06591,-0.05944,0.99919,-0.02952,0.01977,-0.01880,0.22773,-0.00125,0.04145,
