1631130114024011776,0.00164,-0.00496,0.05662,1.00000,-0.00147,-0.00075,-0.00035,-0.00868,0.00110,0.02531,0.00207,-0.00879,0.18080,0.00000,0.00000,0.00000,
1631130114090625280,0.00119,-0.00558,0.05830,1.00000,-0.00063,-0.00085,-0.00053,-0.01404,-0.01452,0.04069,0.00178,-0.01043,0.18455,0.00000,0.00000,0.00000,
1631130114157239040,0.00259,-0.00431,0.03790,0.99999,0.00092,-0.00263,-0.00162,-0.00797,-0.02465,0.05192,0.00260,-0.01080,0.18752,0.00000,0.00000,0.00000,
1631130114223862528,0.00278,-0.00491,0.04105,0.99999,0.00133,-0.00358,-0.00199,0.00479,-0.01204,0.05472,0.00435,-0.01063,0.19072,0.00000,0.00000,0.00000,
1631130114290485504,0.00490,-0.00468,0.04256,0.99999,0.00065,-0.00254,-0.00219,0.02668,-0.00606,0.05451,0.00577,-0.01134,0.19471,0.00000,0.00000,0.00000,
1631130114357107200,0.00707,-0.00451,0.04418,1.00000,0.00045,-0.00171,-0.00240,0.02528,-0.00847,0.06142,0.00687,-0.01134,0.19822,0.00000,0.00000,0.00000,
1631130114423728896,0.00841,-0.00455,0.04770,0.99999,0.00020,-0.00171,-0.00290,0.01717,-0.00277,0.06119,0.00748,-0.01230,0.20167,0.00000,0.00000,0.00000,
1631130114490348800,0.00932,-0.00491,0.05096,0.99999,-0.00007,-0.00201,-0.00323,0.01434,-0.01256,0.04763,0.00757,-0.01383,0.20412,0.00000,0.00000,0.00000,
1631130114556968960,0.00958,-0.00598,0.05367,0.99999,0.00127,-0.00363,-0.00379,0.00017,-0.02182,0.04475,0.00692,-0.01425,0.20634,0.00000,0.00000,0.00000,
1631130114623587072,0.00937,-0.00698,0.05580,0.99997,0.00175,-0.00573,-0.00457,-0.00723,-0.00692,0.02717,0.00645,-0.01397,0.20746,0.00000,0.00000,0.00000,
1631130114690205696,0.00867,-0.00670,0.05638,0.99996,0.00155,-0.00793,-0.00484,-0.01041,0.00286,0.01780,0.00663,-0.01387,0.20818,0.00000,0.00000,0.00000,
1631130114756822272,0.00856,-0.00652,0.05727,0.99995,0.00142,-0.00925,-0.00463,-0.00415,-0.00070,0.00979,0.00704,-0.01392,0.20862,0.00000,0.00000,0.00000,
1631130114823438848,0.00934,-0.00662,0.05726,0.99994,0.00159,-0.00939,-0.00464,0.00578,0.00423,0.00364,0.00820,-0.01484,0.21100,0.00000,0.00000,0.00000,
1631130114890053888,0.00994,-0.00687,0.05763,0.99995,0.00281,-0.00882,-0.00475,0.01275,-0.00803,0.02242,0.00962,-0.01614,0.21529,0.00000,0.00000,0.00000,
1631130114956668928,0.01111,-0.00853,0.06090,0.99994,0.00486,-0.00852,-0.00532,0.02473,-0.02515,0.04786,0.01105,-0.01656,0.22007,0.00000,0.00000,0.00000,
1631130115023282176,0.01281,-0.00938,0.06600,0.99993,0.00452,-0.00927,-0.00558,0.02389,-0.00490,0.07611,0.01215,-0.01674,0.22529,0.00000,0.00000,0.00000,
