1631130114024011776,0.00157,-0.00501,0.05771,1.00000,-0.00158,-0.00066,-0.00034,-0.00915,0.00127,0.02689,
1631130114090625280,0.00116,-0.00557,0.05855,1.00000,-0.00081,-0.00068,-0.00053,-0.01431,-0.01445,0.04115,
1631130114157239040,0.00260,-0.00430,0.03789,1.00000,0.00081,-0.00249,-0.00162,-0.00799,-0.02464,0.05195,
1631130114223862528,0.00279,-0.00491,0.04106,0.99999,0.00130,-0.00351,-0.00199,0.00477,-0.01205,0.05474,
1631130114290485504,0.00491,-0.00468,0.04253,0.99999,0.00070,-0.00255,-0.00219,0.02673,-0.00604,0.05445,
1631130114357107200,0.00708,-0.00451,0.04416,1.00000,0.00054,-0.00179,-0.00240,0.02533,-0.00847,0.06141,
1631130114423728896,0.00840,-0.00456,0.04768,0.99999,0.00038,-0.00194,-0.00290,0.01718,-0.00279,0.06115,
1631130114490348800,0.00929,-0.00494,0.05095,0.99999,0.00020,-0.00238,-0.00323,0.01436,-0.01257,0.04764,
1631130114556968960,0.00953,-0.00601,0.05365,0.99998,0.00163,-0.00417,-0.00379,0.00016,-0.02184,0.04471,
1631130114623587072,0.00931,-0.00701,0.05577,0.99997,0.00214,-0.00635,-0.00458,-0.00723,-0.00695,0.02713,
1631130114690205696,0.00861,-0.00674,0.05635,0.99995,0.00199,-0.00864,-0.00485,-0.01045,0.00286,0.01772,
1631130114756822272,0.00847,-0.00657,0.05724,0.99994,0.00200,-0.01020,-0.00464,-0.00415,-0.00074,0.00972,
1631130114823438848,0.00927,-0.00670,0.05723,0.99993,0.00233,-0.01027,-0.00465,0.00582,0.00421,0.00355,
1631130114890053888,0.00988,-0.00697,0.05756,0.99993,0.00375,-0.00968,-0.00475,0.01277,-0.00804,0.02226,
1631130114956668928,0.01106,-0.00864,0.06082,0.99992,0.00599,-0.00947,-0.00532,0.02484,-0.02521,0.04765,
1631130115023282176,0.01274,-0.00953,0.06595,0.99991,0.00586,-0.01044,-0.00558,0.02405,-0.00499,0.07609,
1631130115089895680,0.01379,-0.00992,0.07193,0.99988,0.00612,-0.01272,-0.00587,0.01670,-0.00720,0.08539,
1631130115156507136,0.01486,-0.01005,0.07748,0.99986,0.00602,-0.01480,-0.00568,0.01633,0.00505,0.08149,
1631130115223131136,0.01503,-0.00938,0.08121,0.99983,0.00627,-0.01675,-0.00527,0.00572,0.01377,0.04845,
1631130115289753088,0.01490,-0.00858,0.08204,0.99981,0.00649,-0.01759,-0.00485,0.00508,0.00783,0.02352,
1631130115356375040,0.01576,-0.00875,0.08312,0.99980,0.00740,-0.01795,-0.00481,0.00668,0.00482,0.01606,
1631130115422996224,0.01729,-0.01008,0.08304,0.99980,0.00891,-0.01739,-0.00459,0.01191,-0.00380,0.00225,
1631130115489615616,0.01791,-0.01003,0.08378,0.99980,0.00946,-0.01719,-0.00444,0.00924,0.00582,0.01144,
1631130115556235008,0.01741,-0.00898,0.08637,0.99977,0.00957,-0.01850,-0.00437,0.00009,0.00446,0.03578,
1631130115622852864,0.01701,-0.00915,0.08991,0.99972,0.01043,-0.02095,-0.00434,-0.01041,-0.00101,0.05291,
1631130115689470720,0.01662,-0.01056,0.09419,0.99962,0.01124,-0.02462,-0.00483,-0.01594,-0.00962,0.06789,
1631130115756086528,0.01470,-0.01174,0.10526,0.99953,0.01250,-0.02761,-0.00478,-0.00525,-0.01516,0.06252,
1631130115822702592,0.01544,-0.01272,0.10287,0.99949,0.01445,-0.02802,-0.00579,0.01206,-0.01494,0.04411,
1631130115889317120,0.01718,-0.01243,0.10495,0.99948,0.01723,-0.02651,-0.00602,0.02409,-0.00223,0.02940,
1631130115955931392,0.02004,-0.01226,0.10480,0.99956,0.01896,-0.02206,-0.00579,0.03253,0.01320,0.00224,
1631130116022544128,0.02231,-0.01118,0.10572,0.99963,0.02026,-0.01736,-0.00513,0.02786,0.02107,0.00870,
1631130116089156608,0.02324,-0.01026,0.10789,0.99967,0.01975,-0.01559,-0.00513,0.01739,0.01525,0.00796,
1631130116155767808,0.02300,-0.00909,0.11112,0.99969,0.01844,-0.01565,-0.00508,0.00210,0.01589,0.02743,
1631130116222391552,0.02172,-0.00844,0.11390,0.99965,0.01815,-0.01858,-0.00524,-0.01449,0.00107,0.05360,
1631130116289013504,0.01997,-0.00917,0.11825,0.99955,0.01929,-0.02218,-0.00567,-0.02141,-0.01742,0.07386,
