1630698550081125632,0.00056,-0.00208,0.02221,0.99998,0.00521,0.00250,0.00028,-0.00051,0.00479,-0.00672,0.00185,-0.00823,0.16470,0.00000,0.00000,0.00000,
1630698550147794944,0.00050,-0.00208,0.02230,0.99998,0.00624,0.00201,0.00030,0.00040,-0.00130,-0.00614,0.00186,-0.00805,0.16468,0.00000,0.00000,0.00000,
1630698550214465280,0.00134,-0.00217,0.02109,0.99997,0.00736,0.00170,0.00022,0.00278,0.00140,-0.00519,0.00184,-0.00808,0.16465,0.00000,0.00000,0.00000,
1630698550281134848,0.00125,-0.00210,0.02102,0.99997,0.00828,0.00109,0.00027,0.00240,0.00067,-0.00443,0.00184,-0.00817,0.16468,0.00000,0.00000,0.00000,
1630698550347804928,0.00115,-0.00229,0.02100,0.99996,0.00919,0.00056,0.00028,0.00234,-0.00067,-0.00426,0.00189,-0.00808,0.16467,0.00000,0.00000,0.00000,
1630698550414474240,0.00114,-0.00229,0.02103,0.99995,0.01000,0.00001,0.00031,0.00150,0.00142,-0.00384,0.00188,-0.00812,0.16466,0.00000,0.00000,0.00000,
1630698550481144320,0.00109,-0.00232,0.02113,0.99994,0.01082,-0.00051,0.00031,0.00133,-0.00088,-0.00360,0.00186,-0.00812,0.16462,0.00000,0.00000,0.00000,
1630698550547813888,0.00096,-0.00238,0.02116,0.99993,0.01186,-0.00114,0.00031,0.00097,0.00067,-0.00354,0.00187,-0.00808,0.16464,0.00000,0.00000,0.00000,
1630698550614484224,0.00091,-0.00239,0.02108,0.99992,0.01287,-0.00183,0.00036,0.00124,-0.00030,-0.00323,0.00184,-0.00815,0.16460,0.00000,0.00000,0.00000,
1630698550681153536,0.00092,-0.00244,0.02108,0.99990,0.01390,-0.00254,0.00033,0.00118,0.00016,-0.00327,0.00184,-0.00811,0.16460,0.00000,0.00000,0.00000,
1630698550747823616,0.00091,-0.00245,0.02102,0.99989,0.01472,-0.00316,0.00037,0.00075,0.00071,-0.00301,0.00184,-0.00808,0.16462,0.00000,0.00000,0.00000,
