1630698550081125632,0.00055,-0.00209,0.02229,0.99998,0.00552,0.00238,0.00028,-0.00038,0.00475,-0.00679,0.00187,-0.00805,0.16469,0.00000,0.00000,0.00000,
1630698550147794944,0.00050,-0.00211,0.02230,0.99997,0.00686,0.00172,0.00030,0.00045,-0.00130,-0.00616,0.00185,-0.00823,0.16470,0.00000,0.00000,0.00000,
1630698550214465280,0.00132,-0.00221,0.02109,0.99996,0.00830,0.00125,0.00023,0.00281,0.00141,-0.00520,0.00186,-0.00805,0.16468,0.00000,0.00000,0.00000,
1630698550281134848,0.00123,-0.00216,0.02102,0.99995,0.00955,0.00046,0.00028,0.00242,0.00068,-0.00443,0.00183,-0.00820,0.16465,0.00000,0.00000,0.00000,
1630698550347804928,0.00113,-0.00236,0.02099,0.99994,0.01095,-0.00035,0.00029,0.00239,-0.00066,-0.00429,0.00184,-0.00817,0.16468,0.00000,0.00000,0.00000,
1630698550414474240,0.00109,-0.00238,0.02102,0.99992,0.01227,-0.00119,0.00033,0.00151,0.00144,-0.00383,0.00187,-0.00819,0.16467,0.00000,0.00000,0.00000,
1630698550481144320,0.00103,-0.00244,0.02113,0.99991,0.01359,-0.00201,0.00034,0.00134,-0.00086,-0.00359,0.00185,-0.00825,0.16462,0.00000,0.00000,0.00000,
1630698550547813888,0.00089,-0.00251,0.02115,0.99988,0.01496,-0.00285,0.00035,0.00098,0.00070,-0.00353,0.00186,-0.00807,0.16465,0.00000,0.00000,0.00000,
1630698550614484224,0.00083,-0.00254,0.02107,0.99986,0.01632,-0.00376,0.00040,0.00124,-0.00027,-0.00321,0.00185,-0.00814,0.16461,0.00000,0.00000,0.00000,
1630698550681153536,0.00083,-0.00260,0.02107,0.99983,0.01768,-0.00469,0.00039,0.00119,0.00018,-0.00325,0.00183,-0.00814,0.16459,0.00000,0.00000,0.00000,
1630698550747823616,0.00080,-0.00263,0.02102,0.99980,0.01901,-0.00565,0.00044,0.00078,0.00078,-0.00299,0.00184,-0.00809,0.16462,0.00000,0.00000,0.00000,
1630698550814494208,0.00074,-0.00266,0.02102,0.99977,0.02038,-0.00661,0.00046,0.00065,0.00031,-0.00312,0.00183,-0.00808,0.16462,0.00000,0.00000,0.00000,
1630698550881163776,0.00066,-0.00272,0.02103,0.99974,0.02140,-0.00739,0.00050,0.00063,0.00065,-0.00319,0.00182,-0.00809,0.16460,0.00000,0.00000,0.00000,
1630698550947834368,0.00050,-0.00283,0.02106,0.99971,0.02276,-0.00845,0.00055,0.00009,0.00016,-0.00293,0.00178,-0.00819,0.16451,0.00000,0.00000,0.00000,
1630698551014504192,0.00046,-0.00290,0.02101,0.99967,0.02392,-0.00940,0.00058,0.00029,0.00053,-0.00306,0.00179,-0.00818,0.16450,0.00000,0.00000,0.00000,
1630698551081174784,0.00037,-0.00296,0.02102,0.99963,0.02522,-0.01051,0.00063,0.00035,0.00091,-0.00307,0.00182,-0.00808,0.16458,0.00000,0.00000,0.00000,
1630698551147844608,0.00022,-0.00305,0.02104,0.99958,0.02655,-0.01165,0.00070,0.00054,0.00087,-0.00290,0.00181,-0.00807,0.16458,0.00000,0.00000,0.00000,
1630698551214515200,0.00003,-0.00319,0.02119,0.99953,0.02787,-0.01283,0.00076,0.00031,0.00067,-0.00271,0.00176,-0.00818,0.16448,0.00000,0.00000,0.00000,
1630698551281185024,-0.00004,-0.00326,0.02125,0.99948,0.02914,-0.01402,0.00082,0.00013,0.00084,-0.00267,0.00179,-0.00805,0.16467,0.00000,0.00000,0.00000,
1630698551347855616,0.00005,-0.00325,0.02116,0.99943,0.03033,-0.01486,0.00089,-0.00025,0.00307,0.00281,0.00187,-0.00770,0.16683,0.00000,0.00000,0.00000,
1630698551414524928,-0.00015,-0.00286,0.02432,0.99944,0.02848,-0.01743,0.00106,-0.00476,0.00304,0.06286,0.00168,-0.00725,0.17136,0.00000,0.00000,0.00000,
1630698551481195776,-0.00121,-0.00298,0.02890,0.99937,0.02837,-0.02115,0.00092,-0.01354,-0.00741,0.07267,0.00131,-0.00837,0.17613,0.00000,0.00000,0.00000,
1630698551547865344,-0.00143,-0.00417,0.03316,0.99923,0.03057,-0.02467,0.00019,-0.00794,-0.02413,0.05689,0.00121,-0.01046,0.18029,0.00000,0.00000,0.00000,
1630698551614535936,-0.00145,-0.00656,0.03607,0.99905,0.03436,-0.02665,-0.00071,-0.00310,-0.03552,0.03309,0.00117,-0.01233,0.18162,0.00000,0.00000,0.00000,
1630698551681205760,-0.00076,-0.00904,0.03733,0.99886,0.03901,-0.02761,-0.00135,0.00358,-0.03592,0.01508,0.00172,-0.01454,0.18308,0.00000,0.00000,0.00000,
1630698551747876352,0.00041,-0.01120,0.03830,0.99876,0.04154,-0.02730,-0.00152,0.01043,-0.01389,0.00963,0.00253,-0.01396,0.18381,0.00000,0.00000,0.00000,
1630698551814546176,0.00106,-0.01083,0.03905,0.99871,0.04259,-0.02772,-0.00091,0.01163,0.01847,0.01258,0.00343,-0.01180,0.18578,0.00000,0.00000,0.00000,
1630698551881216256,0.00142,-0.00914,0.04060,0.99870,0.04146,-0.02965,-0.00031,0.00457,0.03073,0.02671,0.00361,-0.01043,0.18785,0.00000,0.00000,0.00000,
1630698551947885568,0.00107,-0.00760,0.04371,0.99865,0.03966,-0.03366,0.00041,-0.00443,0.02387,0.05012,0.00324,-0.00962,0.19158,0.00000,0.00000,0.00000,
1630698552014555392,0.00011,-0.00749,0.04801,0.99843,0.03979,-0.03938,0.00064,-0.01422,-0.00097,0.06030,0.00279,-0.01018,0.19480,0.00000,0.00000,0.00000,
1630698552081225728,-0.00086,-0.00910,0.05168,0.99795,0.04574,-0.04486,0.00097,-0.01063,-0.02745,0.06329,0.00273,-0.01230,0.19852,0.00000,0.00000,0.00000,
1630698552147894528,-0.00059,-0.01206,0.05455,0.99749,0.05210,-0.04790,0.00021,0.01302,-0.04099,0.03829,0.00404,-0.01492,0.20247,0.00000,0.00000,0.00000,
1630698552214564608,0.00038,-0.01430,0.05735,0.99711,0.05705,-0.05008,-0.00041,0.01894,-0.02723,0.05182,0.00538,-0.01493,0.20569,0.00000,0.00000,0.00000,
1630698552281233664,0.00140,-0.01449,0.06044,0.99702,0.05759,-0.05124,-0.00057,0.01921,0.01194,0.04899,0.00642,-0.01458,0.20783,0.00000,0.00000,0.00000,
1630698552347903488,0.00248,-0.01391,0.06310,0.99713,0.05570,-0.05134,-0.00020,0.01645,0.01052,0.04210,0.00724,-0.01380,0.20963,0.00000,0.00000,0.00000,
1630698552414572544,0.00323,-0.01365,0.06553,0.99719,0.05470,-0.05123,-0.00002,0.01293,-0.00060,0.03335,0.00800,-0.01367,0.21169,0.00000,0.00000,0.00000,
1630698552481242368,0.00300,-0.01389,0.06803,0.99712,0.05447,-0.05278,0.00009,-0.00831,-0.00204,0.04330,0.00742,-0.01373,0.21501,0.00000,0.00000,0.00000,
1630698552547911424,0.00211,-0.01444,0.07022,0.99699,0.05448,-0.05517,-0.00044,-0.01209,-0.00750,0.03407,0.00672,-0.01369,0.21719,0.00000,0.00000,0.00000,
1630698552614581248,0.00140,-0.01465,0.07263,0.99685,0.05483,-0.05723,-0.00036,-0.00697,-0.00324,0.03310,0.00660,-0.01378,0.21857,0.00000,0.00000,0.00000,
1630698552681250304,-0.00438,-0.01615,0.07052,0.99671,0.05456,-0.05996,-0.00034,-0.00125,-0.00337,0.01774,0.00691,-0.01398,0.22064,0.00000,0.00000,0.00000,
