1630698702290569216,0.01455,-0.00103,0.00050,0.99997,0.00585,-0.00575,0.00034,-0.03038,-0.00127,0.01844,0.00193,-0.00604,0.16394,0.00000,0.00000,0.00000,
1630698702357239040,0.01947,0.00022,-0.00823,0.99987,0.00623,-0.01454,0.00009,-0.06032,0.00934,-0.00503,0.00198,-0.00612,0.16377,0.00000,0.00000,0.00000,
1630698702423907584,-0.00293,-0.00075,0.01341,0.99996,0.00818,-0.00151,0.00112,-0.00195,-0.00140,-0.02123,0.00193,-0.00619,0.16362,0.00000,0.00000,0.00000,
1630698702490577152,-0.00344,-0.00041,0.01403,0.99997,0.00803,-0.00176,0.00112,-0.00091,0.00376,-0.01841,0.00193,-0.00611,0.16358,0.00000,0.00000,0.00000,
1630698702557245440,-0.00358,-0.00017,0.01397,0.99997,0.00799,-0.00204,0.00109,-0.00003,-0.00104,-0.01807,0.00192,-0.00621,0.16361,0.00000,0.00000,0.00000,
1630698702623915264,-0.00351,-0.00037,0.01386,0.99996,0.00796,-0.00249,0.00110,0.00093,0.00192,-0.01922,0.00189,-0.00608,0.16353,0.00000,0.00000,0.00000,
1630698702690583808,-0.00369,-0.00019,0.01396,0.99996,0.00787,-0.00295,0.00112,0.00078,0.00012,-0.01823,0.00172,-0.00622,0.16332,0.00000,0.00000,0.00000,
1630698702757253120,-0.00359,-0.00000,0.01321,0.99996,0.00794,-0.00352,0.00105,0.00311,0.00059,-0.01735,0.00179,-0.00639,0.16348,0.00000,0.00000,0.00000,
1630698702823922688,-0.00361,0.00008,0.01304,0.99996,0.00790,-0.00428,0.00107,0.00287,0.00072,-0.01718,0.00156,-0.00643,0.16343,0.00000,0.00000,0.00000,
1630698702890591232,-0.00375,0.00003,0.01309,0.99995,0.00793,-0.00510,0.00107,0.00361,0.00008,-0.01651,0.00157,-0.00645,0.16341,0.00000,0.00000,0.00000,
1630698702957260544,-0.00389,0.00005,0.01315,0.99995,0.00795,-0.00599,0.00109,0.00306,0.00099,-0.01615,0.00155,-0.00627,0.16361,0.00000,0.00000,0.00000,
1630698703023928832,-0.00388,0.00000,0.01305,0.99994,0.00802,-0.00697,0.00111,0.00381,-0.00011,-0.01554,0.00156,-0.00642,0.16338,0.00000,0.00000,0.00000,
1630698703090598144,-0.00387,-0.00002,0.01282,0.99993,0.00804,-0.00802,0.00111,0.00362,0.00070,-0.01593,0.00156,-0.00639,0.16337,0.00000,0.00000,0.00000,
